year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,total_in_poverty,total_in_poverty_rate
1989,1,1.0,Adams,8,Central,Mostly Urban,32.6,66090,7687.0,11631.1
1989,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,10626,3084.0,29023.2
1989,3,5.0,Bond,3,Southern,Mostly Rural,60.7,14991,1688.0,11260.1
1989,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,30806,1870.0,6070.2
1989,5,9.0,Brown,8,Central,Mostly Urban,41.1,5836,701.0,12011.7
1989,6,11.0,Bureau,13,Central,Mostly Rural,57.4,35688,2946.0,8254.9
1989,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5322,599.0,11255.2
1989,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16805,1619.0,9634.0
1989,9,17.0,Cass,8,Central,Mostly Rural,52.1,13437,1361.0,10128.7
1989,10,19.0,Champaign,6,Central,Mostly Urban,12.7,173025,16911.0,9773.7
1989,11,21.0,Christian,4,Central,Mostly Urban,43.5,34418,3433.0,9974.4
1989,12,23.0,Clark,5,Southern,Mostly Rural,59.5,15921,1759.0,11048.3
1989,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14460,1897.0,13118.9
1989,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,33944,2437.0,7179.5
1989,15,29.0,Coles,5,Central,Mostly Urban,24.3,51644,5644.0,10928.7
1989,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5105044,808122.0,15829.9
1989,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19464,1886.0,9689.7
1989,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10670,1137.0,10656.0
1989,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,77932,4754.0,6100.2
1989,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16516,1397.0,8458.5
1989,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19464,1674.0,8600.5
1989,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,781689,18288.0,2339.5
1989,23,45.0,Edgar,5,Central,Mostly Rural,51.8,19595,2500.0,12758.4
1989,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7440,750.0,10080.6
1989,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,31704,2450.0,7727.7
1989,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,20893,2844.0,13612.2
1989,27,53.0,Ford,11,Central,Mostly Urban,41.8,14275,1099.0,7698.8
1989,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,40319,6380.0,15823.8
1989,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38080,4957.0,13017.3
1989,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6909,1181.0,17093.6
1989,31,61.0,Greene,7,Central,Mostly Rural,70.8,15317,2447.0,15975.7
1989,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,32337,1425.0,4406.7
1989,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8499,1299.0,15284.2
1989,34,67.0,Hancock,9,Central,Mostly Rural,71.0,21373,2192.0,10255.9
1989,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5189,1050.0,20235.1
1989,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8096,911.0,11252.5
1989,37,73.0,Henry,14,Central,Mostly Rural,50.3,51159,4521.0,8837.2
1989,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,30787,2797.0,9085.0
1989,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,61067,11263.0,18443.7
1989,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10609,1122.0,10575.9
1989,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,37020,5029.0,13584.5
1989,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20539,1946.0,9474.7
1989,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,21821,1453.0,6658.7
1989,44,87.0,Johnson,1,Southern,Completely Rural,100.0,11347,1606.0,14153.5
1989,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,317471,22260.0,7011.7
1989,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,96255,12691.0,13184.8
1989,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,39413,1103.0,2798.6
1989,48,95.0,Knox,9,Central,Mostly Urban,24.3,56393,6209.0,11010.2
1989,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,516418,27275.0,5281.6
1989,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,106913,8577.0,8022.4
1989,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,15972,2231.0,13968.2
1989,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34392,2614.0,7600.6
1989,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39301,2950.0,7506.2
1989,54,107.0,Logan,11,Central,Mostly Urban,39.9,30798,2591.0,8412.9
1989,55,109.0,McDonough,9,Central,Mostly Urban,29.5,35244,4526.0,12841.9
1989,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,183241,5808.0,3169.6
1989,57,113.0,McLean,11,Central,Mostly Urban,16.5,129180,9790.0,7578.6
1989,58,115.0,Macon,6,Central,Mostly Urban,15.3,117206,13322.0,11366.3
1989,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,47679,4984.0,10453.2
1989,60,119.0,Madison,3,Southern,Mostly Urban,13.3,249238,24872.0,9979.2
1989,61,121.0,Marion,4,Southern,Mostly Urban,45.1,41561,5424.0,13050.7
1989,62,123.0,Marshall,10,Central,Completely Rural,100.0,12846,964.0,7504.3
1989,63,125.0,Mason,8,Central,Mostly Rural,77.5,16269,1915.0,11770.9
1989,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14752,2311.0,15665.7
1989,65,129.0,Menard,8,Central,Mostly Rural,75.7,11164,850.0,7613.8
1989,66,131.0,Mercer,14,Central,Mostly Rural,77.8,17290,1602.0,9265.5
1989,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,22422,874.0,3898.0
1989,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30728,3541.0,11523.7
1989,69,137.0,Morgan,7,Central,Mostly Urban,36.2,36397,3573.0,9816.7
1989,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,13930,1103.0,7918.2
1989,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,45957,2902.0,6314.6
1989,72,143.0,Peoria,10,Central,Mostly Urban,14.6,182827,21017.0,11495.6
1989,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21412,2290.0,10694.9
1989,74,147.0,Piatt,6,Central,Mostly Rural,67.7,15548,980.0,6303.1
1989,75,149.0,Pike,8,Central,Mostly Rural,72.3,17577,2593.0,14752.2
1989,76,151.0,Pope,1,Southern,Completely Rural,100.0,4373,768.0,17562.3
1989,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7523,2080.0,27648.5
1989,78,155.0,Putnam,10,Central,Completely Rural,100.0,5730,315.0,5497.4
1989,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,34583,2915.0,8429.0
1989,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16545,1922.0,11616.8
1989,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,148723,16109.0,10831.5
1989,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,262852,46385.0,17646.8
1989,83,165.0,Saline,1,Southern,Mostly Urban,43.7,26551,4352.0,16391.1
1989,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,178386,16169.0,9064.1
1989,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7498,917.0,12229.9
1989,86,171.0,Scott,7,Central,Completely Rural,100.0,5644,630.0,11162.3
1989,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22261,2013.0,9042.7
1989,88,175.0,Stark,10,Central,Completely Rural,100.0,6534,549.0,8402.2
1989,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48052,3665.0,7627.2
1989,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,123692,9228.0,7460.5
1989,91,181.0,Union,1,Southern,Mostly Rural,65.9,17619,2484.0,14098.4
1989,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,88257,11456.0,12980.3
1989,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13111,1388.0,10586.5
1989,94,187.0,Warren,9,Central,Mostly Urban,45.5,19181,2236.0,11657.4
1989,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14965,1174.0,7845.0
1989,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17241,2235.0,12963.3
1989,97,193.0,White,2,Southern,Mostly Rural,62.0,16522,2134.0,12916.1
1989,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60186,5013.0,8329.2
1989,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,357313,24525.0,6863.7
1989,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,57733,7349.0,12729.3
1989,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,252913,22765.0,9001.1
1989,102,203.0,Woodford,11,Central,Mostly Rural,54.9,32653,1805.0,5527.8
1993,1,1.0,Adams,8,Central,Mostly Urban,32.6,67558,9434.0,13964.3
1993,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,10265,3138.0,30569.9
1993,3,5.0,Bond,3,Southern,Mostly Rural,60.7,15396,1779.0,11554.9
1993,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,33933,2666.0,7856.7
1993,5,9.0,Brown,8,Central,Mostly Urban,41.1,6155,686.0,11145.4
1993,6,11.0,Bureau,13,Central,Mostly Rural,57.4,36036,3388.0,9401.7
1993,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5271,813.0,15424.0
1993,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16670,1844.0,11061.8
1993,9,17.0,Cass,8,Central,Mostly Rural,52.1,13421,1574.0,11727.9
1993,10,19.0,Champaign,6,Central,Mostly Urban,12.7,174600,20515.0,11749.7
1993,11,21.0,Christian,4,Central,Mostly Urban,43.5,35392,3851.0,10881.0
1993,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16290,1881.0,11547.0
1993,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14472,1989.0,13743.8
1993,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,34750,2946.0,8477.7
1993,15,29.0,Coles,5,Central,Mostly Urban,24.3,52866,6165.0,11661.6
1993,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5235344,908002.0,17343.7
1993,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20649,2134.0,10334.6
1993,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10940,1305.0,11928.7
1993,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,81682,6533.0,7998.1
1993,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16726,1681.0,10050.2
1993,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19545,1862.0,9526.7
1993,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,830865,32449.0,3905.4
1993,23,45.0,Edgar,5,Central,Mostly Rural,51.8,19746,2800.0,14180.1
1993,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7307,773.0,10578.9
1993,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,32419,3052.0,9414.2
1993,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,20968,2927.0,13959.4
1993,27,53.0,Ford,11,Central,Mostly Urban,41.8,13994,1268.0,9061.0
1993,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39869,7348.0,18430.4
1993,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38328,5438.0,14188.1
1993,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6788,1221.0,17987.6
1993,31,61.0,Greene,7,Central,Mostly Rural,70.8,15206,2260.0,14862.6
1993,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,34263,2009.0,5863.5
1993,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8501,1314.0,15457.0
1993,34,67.0,Hancock,9,Central,Mostly Rural,71.0,21349,2635.0,12342.5
1993,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5223,999.0,19126.9
1993,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8209,986.0,12011.2
1993,37,73.0,Henry,14,Central,Mostly Rural,50.3,50839,5449.0,10718.1
1993,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,31431,3061.0,9738.8
1993,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,61798,11992.0,19405.2
1993,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10530,1185.0,11253.6
1993,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38489,6071.0,15773.3
1993,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21129,2413.0,11420.3
1993,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22276,1796.0,8062.5
1993,44,87.0,Johnson,1,Southern,Completely Rural,100.0,11441,1580.0,13810.0
1993,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,339619,29430.0,8665.6
1993,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,100766,13306.0,13204.9
1993,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,42008,1700.0,4046.8
1993,48,95.0,Knox,9,Central,Mostly Urban,24.3,56580,7146.0,12629.9
1993,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,554697,36265.0,6537.8
1993,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,109093,11017.0,10098.7
1993,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,15992,2286.0,14294.6
1993,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35345,3055.0,8643.4
1993,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39871,3637.0,9121.9
1993,54,107.0,Logan,11,Central,Mostly Urban,39.9,30869,3143.0,10181.7
1993,55,109.0,McDonough,9,Central,Mostly Urban,29.5,34848,4528.0,12993.6
1993,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,210283,8267.0,3931.4
1993,57,113.0,McLean,11,Central,Mostly Urban,16.5,136831,11366.0,8306.6
1993,58,115.0,Macon,6,Central,Mostly Urban,15.3,117933,15943.0,13518.7
1993,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48082,5926.0,12324.8
1993,60,119.0,Madison,3,Southern,Mostly Urban,13.3,254434,30849.0,12124.6
1993,61,121.0,Marion,4,Southern,Mostly Urban,45.1,41768,6629.0,15871.0
1993,62,123.0,Marshall,10,Central,Completely Rural,100.0,12832,1200.0,9351.6
1993,63,125.0,Mason,8,Central,Mostly Rural,77.5,16432,2161.0,13151.2
1993,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15063,2341.0,15541.4
1993,65,129.0,Menard,8,Central,Mostly Rural,75.7,11575,1023.0,8838.0
1993,66,131.0,Mercer,14,Central,Mostly Rural,77.8,17072,1898.0,11117.6
1993,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,23924,1264.0,5283.4
1993,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30504,3968.0,13008.1
1993,69,137.0,Morgan,7,Central,Mostly Urban,36.2,36994,3973.0,10739.6
1993,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,13865,1242.0,8957.8
1993,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,48053,3717.0,7735.2
1993,72,143.0,Peoria,10,Central,Mostly Urban,14.6,184355,26935.0,14610.4
1993,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21426,3101.0,14473.1
1993,74,147.0,Piatt,6,Central,Mostly Rural,67.7,15919,1104.0,6935.1
1993,75,149.0,Pike,8,Central,Mostly Rural,72.3,17412,2886.0,16574.8
1993,76,151.0,Pope,1,Southern,Completely Rural,100.0,4376,755.0,17253.2
1993,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7422,1892.0,25491.8
1993,78,155.0,Putnam,10,Central,Completely Rural,100.0,5797,400.0,6900.1
1993,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,34129,3819.0,11189.9
1993,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16468,2197.0,13341.0
1993,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,150912,19342.0,12816.7
1993,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,264082,48799.0,18478.7
1993,83,165.0,Saline,1,Southern,Mostly Urban,43.7,27015,4901.0,18141.8
1993,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,186941,20568.0,11002.4
1993,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7506,970.0,12923.0
1993,86,171.0,Scott,7,Central,Completely Rural,100.0,5564,590.0,10603.9
1993,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22493,2195.0,9758.6
1993,88,175.0,Stark,10,Central,Completely Rural,100.0,6450,662.0,10263.6
1993,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48801,4986.0,10217.0
1993,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,125169,12143.0,9701.3
1993,91,181.0,Union,1,Southern,Mostly Rural,65.9,18020,3186.0,17680.4
1993,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,87738,13315.0,15175.9
1993,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13181,1590.0,12062.8
1993,94,187.0,Warren,9,Central,Mostly Urban,45.5,19015,2411.0,12679.5
1993,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14939,1330.0,8902.9
1993,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17077,2106.0,12332.4
1993,97,193.0,White,2,Southern,Mostly Rural,62.0,15972,2401.0,15032.6
1993,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60662,6014.0,9913.9
1993,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,389030,30332.0,7796.8
1993,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,59111,8738.0,14782.4
1993,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,264649,30807.0,11640.7
1993,102,203.0,Woodford,11,Central,Mostly Rural,54.9,33686,2326.0,6904.9
1995,1,1.0,Adams,8,Central,Mostly Urban,32.6,68636,7664.0,11166.2
1995,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9989,2896.0,28991.9
1995,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17100,1754.0,10257.3
1995,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,36651,2263.0,6174.5
1995,5,9.0,Brown,8,Central,Mostly Urban,41.1,6401,617.0,9639.1
1995,6,11.0,Bureau,13,Central,Mostly Rural,57.4,36023,2978.0,8266.9
1995,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5074,590.0,11627.9
1995,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16857,1663.0,9865.3
1995,9,17.0,Cass,8,Central,Mostly Rural,52.1,13544,1412.0,10425.3
1995,10,19.0,Champaign,6,Central,Mostly Urban,12.7,172859,18216.0,10538.1
1995,11,21.0,Christian,4,Central,Mostly Urban,43.5,35706,3509.0,9827.5
1995,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16530,1799.0,10883.2
1995,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14574,1826.0,12529.2
1995,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,35139,2771.0,7885.8
1995,15,29.0,Coles,5,Central,Mostly Urban,24.3,52873,5857.0,11077.5
1995,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5283463,747979.0,14157.0
1995,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20856,2094.0,10040.3
1995,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11096,1164.0,10490.3
1995,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,82810,6030.0,7281.7
1995,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16824,1529.0,9088.2
1995,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19777,1764.0,8919.5
1995,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,855531,28518.0,3333.4
1995,23,45.0,Edgar,5,Central,Mostly Rural,51.8,20132,2488.0,12358.4
1995,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7262,746.0,10272.7
1995,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,33120,2653.0,8010.3
1995,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21203,2625.0,12380.3
1995,27,53.0,Ford,11,Central,Mostly Urban,41.8,14232,1184.0,8319.3
1995,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39971,7080.0,17712.8
1995,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38443,4807.0,12504.2
1995,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6666,1270.0,19051.9
1995,31,61.0,Greene,7,Central,Mostly Rural,70.8,15166,2115.0,13945.7
1995,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,35073,1863.0,5311.8
1995,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8599,1278.0,14862.2
1995,34,67.0,Hancock,9,Central,Mostly Rural,71.0,20971,2156.0,10280.9
1995,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5077,964.0,18987.6
1995,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8257,855.0,10354.9
1995,37,73.0,Henry,14,Central,Mostly Rural,50.3,51150,4568.0,8930.6
1995,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,31481,2863.0,9094.4
1995,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,61099,11263.0,18434.0
1995,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10501,1067.0,10160.9
1995,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,39459,5926.0,15018.1
1995,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21193,1916.0,9040.7
1995,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22252,1587.0,7131.9
1995,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12360,1523.0,12322.0
1995,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,356995,23950.0,6708.8
1995,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,101923,12166.0,11936.5
1995,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,44924,1603.0,3568.2
1995,48,95.0,Knox,9,Central,Mostly Urban,24.3,56308,6480.0,11508.1
1995,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,580911,30016.0,5167.1
1995,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,109936,10245.0,9319.1
1995,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16178,2140.0,13227.8
1995,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,36040,2684.0,7447.3
1995,53,105.0,Livingston,11,Central,Mostly Urban,40.8,40330,3257.0,8075.9
1995,54,107.0,Logan,11,Central,Mostly Urban,39.9,31148,2950.0,9470.9
1995,55,109.0,McDonough,9,Central,Mostly Urban,29.5,33563,4242.0,12638.9
1995,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,228762,7386.0,3228.7
1995,57,113.0,McLean,11,Central,Mostly Urban,16.5,140945,10438.0,7405.7
1995,58,115.0,Macon,6,Central,Mostly Urban,15.3,117289,14628.0,12471.8
1995,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48677,5666.0,11640.0
1995,60,119.0,Madison,3,Southern,Mostly Urban,13.3,256665,27400.0,10675.4
1995,61,121.0,Marion,4,Southern,Mostly Urban,45.1,41972,6014.0,14328.6
1995,62,123.0,Marshall,10,Central,Completely Rural,100.0,12929,1017.0,7866.0
1995,63,125.0,Mason,8,Central,Mostly Rural,77.5,16344,1962.0,12004.4
1995,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15152,2160.0,14255.5
1995,65,129.0,Menard,8,Central,Mostly Rural,75.7,12006,1012.0,8429.1
1995,66,131.0,Mercer,14,Central,Mostly Rural,77.8,17083,1580.0,9249.0
1995,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,24790,1038.0,4187.2
1995,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30702,3724.0,12129.5
1995,69,137.0,Morgan,7,Central,Mostly Urban,36.2,37079,3659.0,9868.1
1995,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14051,1133.0,8063.5
1995,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,49166,3254.0,6618.4
1995,72,143.0,Peoria,10,Central,Mostly Urban,14.6,184816,24264.0,13128.7
1995,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21322,2871.0,13465.0
1995,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16037,1000.0,6235.6
1995,75,149.0,Pike,8,Central,Mostly Rural,72.3,17209,2532.0,14713.2
1995,76,151.0,Pope,1,Southern,Completely Rural,100.0,4421,746.0,16874.0
1995,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7482,1838.0,24565.6
1995,78,155.0,Putnam,10,Central,Completely Rural,100.0,5847,359.0,6139.9
1995,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,34254,3489.0,10185.7
1995,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16491,1998.0,12115.7
1995,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,150475,16937.0,11255.7
1995,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,262499,43645.0,16626.7
1995,83,165.0,Saline,1,Southern,Mostly Urban,43.7,26881,4910.0,18265.7
1995,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,189592,17746.0,9360.1
1995,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7593,874.0,11510.6
1995,86,171.0,Scott,7,Central,Completely Rural,100.0,5584,556.0,9957.0
1995,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22747,2065.0,9078.1
1995,88,175.0,Stark,10,Central,Completely Rural,100.0,6440,576.0,8944.1
1995,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,49031,4445.0,9065.7
1995,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,127764,10021.0,7843.4
1995,91,181.0,Union,1,Southern,Mostly Rural,65.9,18151,2795.0,15398.6
1995,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,86570,12009.0,13872.0
1995,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13139,1472.0,11203.3
1995,94,187.0,Warren,9,Central,Mostly Urban,45.5,19097,2259.0,11829.1
1995,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15104,1162.0,7693.3
1995,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17157,2079.0,12117.5
1995,97,193.0,White,2,Southern,Mostly Rural,62.0,15822,2328.0,14713.7
1995,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60828,5688.0,9351.0
1995,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,418351,25713.0,6146.3
1995,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,60430,8531.0,14117.2
1995,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,269020,25304.0,9406.0
1995,102,203.0,Woodford,11,Central,Mostly Rural,54.9,34437,1997.0,5799.0
1997,1,1.0,Adams,8,Central,Mostly Urban,32.6,68715,8054.0,11720.9
1997,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9659,2952.0,30562.2
1997,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17378,1888.0,10864.3
1997,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,38853,2391.0,6154.0
1997,5,9.0,Brown,8,Central,Mostly Urban,41.1,6815,757.0,11107.9
