year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,new_court,offense_type_drug,offense_type_other,offense_type_person,offense_type_property,offense_type_sex,offense_type_violent,sex_female,sex_male,technical_violation_other,new_court_rate,offense_type_drug_rate,offense_type_other_rate,offense_type_person_rate,offense_type_property_rate,offense_type_sex_rate,offense_type_violent_rate,sex_female_rate,sex_male_rate,technical_violation_other_rate
2006,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,177481.0,221.0,36.0,12.0,53.0,108.0,12.0,62.0,23.0,198.0,89.0,124.5,20.3,6.8,29.9,60.9,6.8,34.9,13.0,111.6,50.1
2006,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,324232.0,664.0,105.0,54.0,209.0,264.0,32.0,230.0,59.0,605.0,164.0,204.8,32.4,16.7,64.5,81.4,9.9,70.9,18.2,186.6,50.6
2006,83,165.0,Saline,1,Southern,Mostly Urban,43.7,31619.0,102.0,41.0,8.0,13.0,34.0,6.0,19.0,17.0,85.0,30.0,322.6,129.7,25.3,41.1,107.5,19.0,60.1,53.8,268.8,94.9
2006,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,236975.0,471.0,138.0,25.0,97.0,186.0,25.0,108.0,51.0,420.0,134.0,198.8,58.2,10.5,40.9,78.5,10.5,45.6,21.5,177.2,56.5
2006,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8452.0,12.0,,2.0,1.0,8.0,1.0,2.0,2.0,10.0,,142.0,,23.7,11.8,94.7,11.8,23.7,23.7,118.3,
2006,86,171.0,Scott,7,Central,Completely Rural,100.0,6373.0,2.0,,,,1.0,1.0,1.0,,2.0,1.0,31.4,,,,15.7,15.7,15.7,,31.4,15.7
2006,87,173.0,Shelby,4,Central,Mostly Rural,77.7,26637.0,42.0,9.0,6.0,6.0,17.0,4.0,8.0,4.0,38.0,20.0,157.7,33.8,22.5,22.5,63.8,15.0,30.0,15.0,142.7,75.1
2006,88,175.0,Stark,10,Central,Completely Rural,100.0,7475.0,9.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,8.0,,120.4,13.4,13.4,26.8,40.1,26.8,53.5,13.4,107.0,
2006,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,57252.0,134.0,61.0,5.0,19.0,43.0,6.0,23.0,17.0,117.0,25.0,234.1,106.5,8.7,33.2,75.1,10.5,40.2,29.7,204.4,43.7
2006,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,158516.0,211.0,22.0,12.0,54.0,114.0,9.0,62.0,21.0,190.0,74.0,133.1,13.9,7.6,34.1,71.9,5.7,39.1,13.2,119.9,46.7
2006,91,181.0,Union,1,Southern,Mostly Rural,65.9,21914.0,26.0,11.0,2.0,5.0,6.0,2.0,7.0,4.0,22.0,12.0,118.6,50.2,9.1,22.8,27.4,9.1,31.9,18.3,100.4,54.8
2006,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,100494.0,216.0,59.0,8.0,59.0,76.0,14.0,72.0,23.0,193.0,56.0,214.9,58.7,8.0,58.7,75.6,13.9,71.6,22.9,192.1,55.7
2006,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,14882.0,23.0,7.0,4.0,1.0,10.0,1.0,1.0,4.0,19.0,17.0,154.5,47.0,26.9,6.7,67.2,6.7,6.7,26.9,127.7,114.2
2006,94,187.0,Warren,9,Central,Mostly Urban,45.5,21176.0,18.0,6.0,2.0,1.0,8.0,1.0,2.0,1.0,17.0,12.0,85.0,28.3,9.4,4.7,37.8,4.7,9.4,4.7,80.3,56.7
2006,95,189.0,Washington,20,Southern,Mostly Rural,73.6,18115.0,28.0,10.0,3.0,3.0,12.0,,3.0,,28.0,7.0,154.6,55.2,16.6,16.6,66.2,,16.6,,154.6,38.6
2006,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,19962.0,26.0,13.0,2.0,6.0,4.0,1.0,7.0,3.0,23.0,10.0,130.2,65.1,10.0,30.1,20.0,5.0,35.1,15.0,115.2,50.1
2006,97,193.0,White,2,Southern,Mostly Rural,62.0,17730.0,47.0,20.0,,6.0,14.0,7.0,13.0,7.0,40.0,9.0,265.1,112.8,,33.8,79.0,39.5,73.3,39.5,225.6,50.8
2006,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,72500.0,229.0,32.0,34.0,53.0,92.0,18.0,64.0,34.0,195.0,71.0,315.9,44.1,46.9,73.1,126.9,24.8,88.3,46.9,269.0,97.9
2006,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,839296.0,923.0,255.0,64.0,222.0,337.0,45.0,246.0,105.0,818.0,149.0,110.0,30.4,7.6,26.5,40.2,5.4,29.3,12.5,97.5,17.8
2006,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,76594.0,104.0,25.0,9.0,23.0,39.0,8.0,28.0,9.0,95.0,26.0,135.8,32.6,11.8,30.0,50.9,10.4,36.6,11.8,124.0,33.9
2006,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,363160.0,927.0,246.0,58.0,233.0,354.0,36.0,254.0,100.0,827.0,291.0,255.3,67.7,16.0,64.2,97.5,9.9,69.9,27.5,227.7,80.1
2006,102,203.0,Woodford,11,Central,Mostly Rural,54.9,46275.0,59.0,8.0,8.0,6.0,28.0,9.0,14.0,5.0,54.0,23.0,127.5,17.3,17.3,13.0,60.5,19.4,30.3,10.8,116.7,49.7
2007,1,1.0,Adams,8,Central,Mostly Urban,32.6,81319.0,160.0,58.0,19.0,31.0,43.0,9.0,35.0,17.0,143.0,53.0,196.8,71.3,23.4,38.1,52.9,11.1,43.0,20.9,175.9,65.2
2007,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,10053.0,24.0,5.0,,5.0,12.0,2.0,7.0,2.0,22.0,13.0,238.7,49.7,,49.7,119.4,19.9,69.6,19.9,218.8,129.3
2007,3,5.0,Bond,3,Southern,Mostly Rural,60.7,21847.0,21.0,5.0,2.0,3.0,6.0,5.0,6.0,,21.0,12.0,96.1,22.9,9.2,13.7,27.5,22.9,27.5,,96.1,54.9
2007,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,68077.0,82.0,14.0,12.0,15.0,32.0,9.0,20.0,6.0,76.0,9.0,120.5,20.6,17.6,22.0,47.0,13.2,29.4,8.8,111.6,13.2
2007,5,9.0,Brown,8,Central,Mostly Urban,41.1,7541.0,3.0,,,,2.0,1.0,1.0,,3.0,1.0,39.8,,,,26.5,13.3,13.3,,39.8,13.3
2007,6,11.0,Bureau,13,Central,Mostly Rural,57.4,42646.0,42.0,15.0,,8.0,13.0,6.0,14.0,4.0,38.0,14.0,98.5,35.2,,18.8,30.5,14.1,32.8,9.4,89.1,32.8
2007,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,6108.0,3.0,,,,3.0,,,,3.0,,49.1,,,,49.1,,,,49.1,
2007,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,18989.0,28.0,3.0,4.0,6.0,12.0,3.0,9.0,1.0,27.0,4.0,147.5,15.8,21.1,31.6,63.2,15.8,47.4,5.3,142.2,21.1
2007,9,17.0,Cass,8,Central,Mostly Rural,52.1,16881.0,49.0,12.0,8.0,6.0,23.0,,6.0,10.0,39.0,4.0,290.3,71.1,47.4,35.5,136.2,,35.5,59.2,231.0,23.7
2007,10,19.0,Champaign,6,Central,Mostly Urban,12.7,228603.0,666.0,177.0,70.0,142.0,248.0,29.0,159.0,99.0,567.0,128.0,291.3,77.4,30.6,62.1,108.5,12.7,69.6,43.3,248.0,56.0
2007,11,21.0,Christian,4,Central,Mostly Urban,43.5,42079.0,75.0,26.0,4.0,10.0,28.0,7.0,15.0,12.0,63.0,28.0,178.2,61.8,9.5,23.8,66.5,16.6,35.6,28.5,149.7,66.5
2007,12,23.0,Clark,5,Southern,Mostly Rural,59.5,20540.0,39.0,10.0,6.0,6.0,10.0,7.0,12.0,3.0,36.0,13.0,189.9,48.7,29.2,29.2,48.7,34.1,58.4,14.6,175.3,63.3
2007,13,25.0,Clay,4,Southern,Mostly Rural,64.7,16655.0,37.0,7.0,7.0,3.0,17.0,3.0,3.0,7.0,30.0,4.0,222.2,42.0,42.0,18.0,102.1,18.0,18.0,42.0,180.1,24.0
2007,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,44008.0,68.0,20.0,7.0,9.0,28.0,4.0,10.0,9.0,59.0,14.0,154.5,45.4,15.9,20.5,63.6,9.1,22.7,20.5,134.1,31.8
2007,15,29.0,Coles,5,Central,Mostly Urban,24.3,61061.0,151.0,51.0,16.0,30.0,45.0,9.0,35.0,15.0,136.0,23.0,247.3,83.5,26.2,49.1,73.7,14.7,57.3,24.6,222.7,37.7
2007,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,6453240.0,14749.0,6797.0,855.0,2924.0,3547.0,626.0,3158.0,1449.0,13300.0,4398.0,228.6,105.3,13.2,45.3,55.0,9.7,48.9,22.5,206.1,68.2
2007,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,23253.0,54.0,21.0,5.0,11.0,17.0,,11.0,12.0,42.0,14.0,232.2,90.3,21.5,47.3,73.1,,47.3,51.6,180.6,60.2
2007,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,13162.0,10.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,8.0,1.0,76.0,7.6,22.8,15.2,22.8,7.6,22.8,15.2,60.8,7.6
2007,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,127187.0,123.0,37.0,13.0,33.0,31.0,9.0,40.0,8.0,115.0,24.0,96.7,29.1,10.2,25.9,24.4,7.1,31.4,6.3,90.4,18.9
2007,20,39.0,De Witt,6,Central,Mostly Urban,48.8,19991.0,40.0,7.0,,5.0,24.0,4.0,6.0,3.0,37.0,6.0,200.1,35.0,,25.0,120.1,20.0,30.0,15.0,185.1,30.0
2007,21,41.0,Douglas,6,Central,Mostly Rural,61.6,24242.0,33.0,11.0,2.0,4.0,16.0,,4.0,6.0,27.0,5.0,136.1,45.4,8.3,16.5,66.0,,16.5,24.8,111.4,20.6
2007,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,1142878.0,1016.0,221.0,173.0,148.0,430.0,44.0,180.0,131.0,885.0,150.0,88.9,19.3,15.1,12.9,37.6,3.8,15.7,11.5,77.4,13.1
2007,23,45.0,Edgar,5,Central,Mostly Rural,51.8,22680.0,57.0,18.0,5.0,10.0,17.0,7.0,16.0,6.0,51.0,15.0,251.3,79.4,22.0,44.1,75.0,30.9,70.5,26.5,224.9,66.1
2007,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7834.0,5.0,,2.0,3.0,,,3.0,,5.0,1.0,63.8,,25.5,38.3,,,38.3,,63.8,12.8
2007,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,42459.0,67.0,19.0,8.0,15.0,17.0,8.0,22.0,5.0,62.0,19.0,157.8,44.7,18.8,35.3,40.0,18.8,51.8,11.8,146.0,44.7
2007,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,25432.0,39.0,12.0,2.0,9.0,15.0,1.0,10.0,8.0,31.0,15.0,153.4,47.2,7.9,35.4,59.0,3.9,39.3,31.5,121.9,59.0
2007,27,53.0,Ford,11,Central,Mostly Urban,41.8,17225.0,17.0,3.0,1.0,4.0,7.0,2.0,6.0,,17.0,2.0,98.7,17.4,5.8,23.2,40.6,11.6,34.8,,98.7,11.6
2007,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,47612.0,66.0,16.0,1.0,10.0,27.0,12.0,21.0,1.0,65.0,19.0,138.6,33.6,2.1,21.0,56.7,25.2,44.1,2.1,136.5,39.9
2007,29,57.0,Fulton,9,Central,Mostly Rural,60.0,44121.0,38.0,5.0,9.0,5.0,14.0,5.0,9.0,5.0,33.0,24.0,86.1,11.3,20.4,11.3,31.7,11.3,20.4,11.3,74.8,54.4
2007,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,7134.0,4.0,2.0,,1.0,1.0,,1.0,1.0,3.0,,56.1,28.0,,14.0,14.0,,14.0,14.0,42.1,
2007,31,61.0,Greene,7,Central,Mostly Rural,70.8,16753.0,9.0,1.0,,1.0,6.0,1.0,1.0,,9.0,4.0,53.7,6.0,,6.0,35.8,6.0,6.0,,53.7,23.9
2007,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,59103.0,44.0,14.0,4.0,13.0,10.0,3.0,16.0,6.0,38.0,13.0,74.4,23.7,6.8,22.0,16.9,5.1,27.1,10.2,64.3,22.0
2007,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,9838.0,9.0,2.0,,,6.0,1.0,,1.0,8.0,,91.5,20.3,,,61.0,10.2,,10.2,81.3,
2007,34,67.0,Hancock,9,Central,Mostly Rural,71.0,22716.0,18.0,6.0,2.0,3.0,5.0,2.0,4.0,2.0,16.0,8.0,79.2,26.4,8.8,13.2,22.0,8.8,17.6,8.8,70.4,35.2
2007,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5291.0,9.0,1.0,1.0,,5.0,2.0,2.0,1.0,8.0,3.0,170.1,18.9,18.9,,94.5,37.8,37.8,18.9,151.2,56.7
2007,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8950.0,11.0,2.0,1.0,1.0,7.0,,1.0,,11.0,5.0,122.9,22.3,11.2,11.2,78.2,,11.2,,122.9,55.9
2007,37,73.0,Henry,14,Central,Mostly Rural,50.3,60495.0,161.0,55.0,23.0,18.0,56.0,9.0,26.0,20.0,141.0,28.0,266.1,90.9,38.0,29.8,92.6,14.9,43.0,33.1,233.1,46.3
2007,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,36762.0,39.0,12.0,6.0,4.0,14.0,3.0,6.0,1.0,38.0,15.0,106.1,32.6,16.3,10.9,38.1,8.2,16.3,2.7,103.4,40.8
2007,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,67930.0,86.0,21.0,7.0,29.0,27.0,2.0,30.0,7.0,79.0,39.0,126.6,30.9,10.3,42.7,39.7,2.9,44.2,10.3,116.3,57.4
2007,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11661.0,18.0,4.0,2.0,2.0,9.0,1.0,3.0,1.0,17.0,8.0,154.4,34.3,17.2,17.2,77.2,8.6,25.7,8.6,145.8,68.6
2007,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,48488.0,76.0,13.0,9.0,25.0,22.0,7.0,31.0,15.0,61.0,36.0,156.7,26.8,18.6,51.6,45.4,14.4,63.9,30.9,125.8,74.2
2007,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,27213.0,73.0,16.0,13.0,16.0,26.0,2.0,18.0,12.0,61.0,11.0,268.3,58.8,47.8,58.8,95.5,7.3,66.1,44.1,224.2,40.4
2007,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,26492.0,22.0,4.0,3.0,4.0,8.0,3.0,7.0,4.0,18.0,3.0,83.0,15.1,11.3,15.1,30.2,11.3,26.4,15.1,67.9,11.3
2007,44,87.0,Johnson,1,Southern,Completely Rural,100.0,16011.0,20.0,5.0,2.0,1.0,9.0,3.0,3.0,3.0,17.0,8.0,124.9,31.2,12.5,6.2,56.2,18.7,18.7,18.7,106.2,50.0
2007,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,636030.0,764.0,285.0,54.0,215.0,172.0,38.0,233.0,78.0,686.0,160.0,120.1,44.8,8.5,33.8,27.0,6.0,36.6,12.3,107.9,25.2
2007,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,138694.0,329.0,93.0,17.0,63.0,135.0,21.0,71.0,29.0,300.0,59.0,237.2,67.1,12.3,45.4,97.3,15.1,51.2,20.9,216.3,42.5
2007,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,125307.0,99.0,19.0,11.0,23.0,42.0,4.0,25.0,9.0,90.0,18.0,79.0,15.2,8.8,18.4,33.5,3.2,20.0,7.2,71.8,14.4
2007,48,95.0,Knox,9,Central,Mostly Urban,24.3,62119.0,85.0,33.0,3.0,16.0,27.0,6.0,21.0,7.0,78.0,30.0,136.8,53.1,4.8,25.8,43.5,9.7,33.8,11.3,125.6,48.3
2007,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,888815.0,845.0,200.0,117.0,193.0,276.0,59.0,229.0,73.0,772.0,218.0,95.1,22.5,13.2,21.7,31.1,6.6,25.8,8.2,86.9,24.5
2007,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,137625.0,299.0,85.0,18.0,50.0,124.0,22.0,57.0,53.0,246.0,79.0,217.3,61.8,13.1,36.3,90.1,16.0,41.4,38.5,178.7,57.4
2007,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,19583.0,47.0,16.0,2.0,16.0,11.0,2.0,16.0,5.0,42.0,15.0,240.0,81.7,10.2,81.7,56.2,10.2,81.7,25.5,214.5,76.6
2007,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,42490.0,78.0,16.0,10.0,20.0,30.0,2.0,22.0,9.0,69.0,32.0,183.6,37.7,23.5,47.1,70.6,4.7,51.8,21.2,162.4,75.3
2007,53,105.0,Livingston,11,Central,Mostly Urban,40.8,46681.0,93.0,36.0,15.0,13.0,25.0,4.0,14.0,20.0,73.0,22.0,199.2,77.1,32.1,27.8,53.6,8.6,30.0,42.8,156.4,47.1
2007,54,107.0,Logan,11,Central,Mostly Urban,39.9,35511.0,73.0,15.0,8.0,20.0,25.0,5.0,21.0,11.0,62.0,20.0,205.6,42.2,22.5,56.3,70.4,14.1,59.1,31.0,174.6,56.3
2007,55,109.0,McDonough,9,Central,Mostly Urban,29.5,37803.0,38.0,5.0,5.0,10.0,15.0,3.0,12.0,1.0,37.0,4.0,100.5,13.2,13.2,26.5,39.7,7.9,31.7,2.6,97.9,10.6
2007,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,396678.0,187.0,38.0,31.0,33.0,76.0,9.0,38.0,16.0,171.0,39.0,47.1,9.6,7.8,8.3,19.2,2.3,9.6,4.0,43.1,9.8
2007,57,113.0,McLean,11,Central,Mostly Urban,16.5,199340.0,356.0,139.0,28.0,83.0,94.0,12.0,90.0,43.0,313.0,129.0,178.6,69.7,14.0,41.6,47.2,6.0,45.1,21.6,157.0,64.7
2007,58,115.0,Macon,6,Central,Mostly Urban,15.3,132247.0,588.0,129.0,50.0,148.0,241.0,20.0,156.0,72.0,516.0,157.0,444.6,97.5,37.8,111.9,182.2,15.1,118.0,54.4,390.2,118.7
2007,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,58423.0,71.0,12.0,2.0,13.0,38.0,6.0,14.0,4.0,67.0,24.0,121.5,20.5,3.4,22.3,65.0,10.3,24.0,6.8,114.7,41.1
2007,60,119.0,Madison,3,Southern,Mostly Urban,13.3,325455.0,548.0,128.0,28.0,123.0,224.0,45.0,138.0,60.0,488.0,170.0,168.4,39.3,8.6,37.8,68.8,13.8,42.4,18.4,149.9,52.2
2007,61,121.0,Marion,4,Southern,Mostly Urban,45.1,48525.0,175.0,57.0,20.0,34.0,53.0,11.0,43.0,27.0,148.0,64.0,360.6,117.5,41.2,70.1,109.2,22.7,88.6,55.6,305.0,131.9
2007,62,123.0,Marshall,10,Central,Completely Rural,100.0,15683.0,12.0,2.0,,2.0,5.0,3.0,3.0,,12.0,4.0,76.5,12.8,,12.8,31.9,19.1,19.1,,76.5,25.5
2007,63,125.0,Mason,8,Central,Mostly Rural,77.5,18323.0,32.0,7.0,1.0,8.0,14.0,2.0,8.0,2.0,30.0,5.0,174.6,38.2,5.5,43.7,76.4,10.9,43.7,10.9,163.7,27.3
2007,64,127.0,Massac,1,Southern,Mostly Rural,50.5,18351.0,29.0,9.0,4.0,7.0,8.0,1.0,8.0,2.0,27.0,16.0,158.0,49.0,21.8,38.1,43.6,5.4,43.6,10.9,147.1,87.2
2007,65,129.0,Menard,8,Central,Mostly Rural,75.7,15289.0,13.0,5.0,1.0,2.0,4.0,1.0,3.0,1.0,12.0,3.0,85.0,32.7,6.5,13.1,26.2,6.5,19.6,6.5,78.5,19.6
2007,66,131.0,Mercer,14,Central,Mostly Rural,77.8,19930.0,20.0,9.0,3.0,1.0,2.0,5.0,6.0,2.0,18.0,6.0,100.4,45.2,15.1,5.0,10.0,25.1,30.1,10.0,90.3,30.1
2007,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,40009.0,28.0,9.0,3.0,1.0,12.0,3.0,4.0,3.0,25.0,7.0,70.0,22.5,7.5,2.5,30.0,7.5,10.0,7.5,62.5,17.5
2007,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,35782.0,81.0,29.0,7.0,7.0,34.0,4.0,9.0,3.0,78.0,17.0,226.4,81.0,19.6,19.6,95.0,11.2,25.2,8.4,218.0,47.5
2007,69,137.0,Morgan,7,Central,Mostly Urban,36.2,42309.0,64.0,17.0,1.0,25.0,18.0,3.0,27.0,9.0,55.0,22.0,151.3,40.2,2.4,59.1,42.5,7.1,63.8,21.3,130.0,52.0
2007,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,17639.0,21.0,3.0,4.0,5.0,7.0,2.0,6.0,2.0,19.0,5.0,119.1,17.0,22.7,28.3,39.7,11.3,34.0,11.3,107.7,28.3
2007,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,67966.0,38.0,5.0,1.0,13.0,16.0,3.0,15.0,3.0,35.0,18.0,55.9,7.4,1.5,19.1,23.5,4.4,22.1,4.4,51.5,26.5
2007,72,143.0,Peoria,10,Central,Mostly Urban,14.6,225350.0,565.0,163.0,12.0,173.0,167.0,50.0,191.0,89.0,476.0,152.0,250.7,72.3,5.3,76.8,74.1,22.2,84.8,39.5,211.2,67.5
2007,73,145.0,Perry,20,Southern,Mostly Urban,43.6,26954.0,21.0,5.0,1.0,4.0,9.0,2.0,6.0,4.0,17.0,11.0,77.9,18.6,3.7,14.8,33.4,7.4,22.3,14.8,63.1,40.8
2007,74,147.0,Piatt,6,Central,Mostly Rural,67.7,20150.0,6.0,,,4.0,1.0,1.0,5.0,,6.0,3.0,29.8,,,19.9,5.0,5.0,24.8,,29.8,14.9
2007,75,149.0,Pike,8,Central,Mostly Rural,72.3,20117.0,48.0,19.0,7.0,7.0,13.0,2.0,7.0,6.0,42.0,7.0,238.6,94.4,34.8,34.8,64.6,9.9,34.8,29.8,208.8,34.8
2007,76,151.0,Pope,1,Southern,Completely Rural,100.0,4771.0,5.0,,,,4.0,1.0,,,5.0,3.0,104.8,,,,83.8,21.0,,,104.8,62.9
2007,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7933.0,21.0,2.0,3.0,10.0,6.0,,10.0,,21.0,1.0,264.7,25.2,37.8,126.1,75.6,,126.1,,264.7,12.6
2007,78,155.0,Putnam,10,Central,Completely Rural,100.0,7229.0,6.0,,,2.0,4.0,,2.0,,6.0,1.0,83.0,,,27.7,55.3,,27.7,,83.0,13.8
2007,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,39310.0,45.0,10.0,5.0,9.0,21.0,,9.0,3.0,42.0,19.0,114.5,25.4,12.7,22.9,53.4,,22.9,7.6,106.8,48.3
2007,80,159.0,Richland,2,Southern,Mostly Urban,43.5,18853.0,51.0,20.0,8.0,10.0,12.0,1.0,11.0,12.0,39.0,11.0,270.5,106.1,42.4,53.0,63.7,5.3,58.3,63.7,206.9,58.3
2007,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,177973.0,240.0,53.0,23.0,49.0,96.0,19.0,65.0,31.0,209.0,67.0,134.9,29.8,12.9,27.5,53.9,10.7,36.5,17.4,117.4,37.6
2007,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,324549.0,589.0,95.0,38.0,180.0,239.0,37.0,198.0,64.0,525.0,160.0,181.5,29.3,11.7,55.5,73.6,11.4,61.0,19.7,161.8,49.3
2007,83,165.0,Saline,1,Southern,Mostly Urban,43.7,31586.0,71.0,18.0,7.0,10.0,32.0,4.0,14.0,11.0,60.0,23.0,224.8,57.0,22.2,31.7,101.3,12.7,44.3,34.8,190.0,72.8
2007,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,237288.0,535.0,170.0,33.0,113.0,182.0,37.0,132.0,77.0,458.0,120.0,225.5,71.6,13.9,47.6,76.7,15.6,55.6,32.5,193.0,50.6
2007,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8382.0,10.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,9.0,2.0,119.3,35.8,11.9,23.9,11.9,35.8,35.8,11.9,107.4,23.9
2007,86,171.0,Scott,7,Central,Completely Rural,100.0,6319.0,3.0,2.0,,,1.0,,,,3.0,,47.5,31.7,,,15.8,,,,47.5,
2007,87,173.0,Shelby,4,Central,Mostly Rural,77.7,26424.0,40.0,10.0,7.0,3.0,16.0,4.0,6.0,4.0,36.0,13.0,151.4,37.8,26.5,11.4,60.6,15.1,22.7,15.1,136.2,49.2
2007,88,175.0,Stark,10,Central,Completely Rural,100.0,7451.0,8.0,,2.0,,5.0,1.0,1.0,,8.0,2.0,107.4,,26.8,,67.1,13.4,13.4,,107.4,26.8
2007,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,56827.0,151.0,54.0,8.0,31.0,49.0,9.0,36.0,13.0,138.0,18.0,265.7,95.0,14.1,54.6,86.2,15.8,63.4,22.9,242.8,31.7
2007,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,159791.0,233.0,32.0,16.0,62.0,109.0,14.0,71.0,20.0,213.0,63.0,145.8,20.0,10.0,38.8,68.2,8.8,44.4,12.5,133.3,39.4
2007,91,181.0,Union,1,Southern,Mostly Rural,65.9,21867.0,24.0,8.0,7.0,3.0,5.0,1.0,4.0,2.0,22.0,6.0,109.8,36.6,32.0,13.7,22.9,4.6,18.3,9.1,100.6,27.4
2007,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,99605.0,319.0,102.0,13.0,75.0,112.0,17.0,88.0,46.0,273.0,56.0,320.3,102.4,13.1,75.3,112.4,17.1,88.3,46.2,274.1,56.2
2007,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,14675.0,23.0,11.0,,1.0,9.0,2.0,3.0,2.0,21.0,6.0,156.7,75.0,,6.8,61.3,13.6,20.4,13.6,143.1,40.9
2007,94,187.0,Warren,9,Central,Mostly Urban,45.5,21136.0,23.0,9.0,2.0,6.0,6.0,,6.0,,23.0,10.0,108.8,42.6,9.5,28.4,28.4,,28.4,,108.8,47.3
2007,95,189.0,Washington,20,Southern,Mostly Rural,73.6,17928.0,19.0,7.0,2.0,1.0,9.0,,1.0,3.0,16.0,5.0,106.0,39.0,11.2,5.6,50.2,,5.6,16.7,89.2,27.9
2007,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,20075.0,40.0,15.0,5.0,2.0,10.0,8.0,7.0,6.0,34.0,12.0,199.3,74.7,24.9,10.0,49.8,39.9,34.9,29.9,169.4,59.8
2007,97,193.0,White,2,Southern,Mostly Rural,62.0,17563.0,45.0,14.0,7.0,7.0,11.0,6.0,9.0,6.0,39.0,12.0,256.2,79.7,39.9,39.9,62.6,34.2,51.2,34.2,222.1,68.3
2007,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,72022.0,198.0,34.0,37.0,44.0,75.0,8.0,48.0,29.0,169.0,54.0,274.9,47.2,51.4,61.1,104.1,11.1,66.6,40.3,234.7,75.0
2007,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,855399.0,1072.0,330.0,86.0,210.0,391.0,55.0,238.0,119.0,953.0,160.0,125.3,38.6,10.1,24.5,45.7,6.4,27.8,13.9,111.4,18.7
