year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,aggravated_assault,arson,burglary,larceny_theft,motor_vehicle_theft,murder,robbery,sexual_assault,aggravated_assault_rate,arson_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate,murder_rate,robbery_rate,sexual_assault_rate
1983,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5400,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,92.6,18.5,0.0,18.5,0.0,0.0
1983,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8961,2.0,0.0,10.0,12.0,1.0,0.0,0.0,0.0,22.3,0.0,111.6,133.9,11.2,0.0,0.0,0.0
1983,37,73.0,Henry,14,Central,Mostly Rural,50.3,56329,6.0,1.0,29.0,98.0,0.0,0.0,1.0,0.0,10.7,1.8,51.5,174.0,0.0,0.0,1.8,0.0
1983,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,32760,4.0,3.0,11.0,26.0,5.0,0.0,0.0,0.0,12.2,9.2,33.6,79.4,15.3,0.0,0.0,0.0
1983,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,62538,65.0,2.0,56.0,466.0,11.0,4.0,7.0,10.0,103.9,3.2,89.5,745.1,17.6,6.4,11.2,16.0
1983,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11491,4.0,0.0,11.0,14.0,1.0,0.0,0.0,0.0,34.8,0.0,95.7,121.8,8.7,0.0,0.0,0.0
1983,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38252,54.0,4.0,97.0,214.0,25.0,1.0,20.0,4.0,141.2,10.5,253.6,559.4,65.4,2.6,52.3,10.5
1983,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20551,18.0,0.0,25.0,80.0,5.0,2.0,4.0,0.0,87.6,0.0,121.6,389.3,24.3,9.7,19.5,0.0
1983,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,23185,5.0,3.0,74.0,32.0,7.0,3.0,2.0,0.0,21.6,12.9,319.2,138.0,30.2,12.9,8.6,0.0
1983,44,87.0,Johnson,1,Southern,Completely Rural,100.0,10128,8.0,0.0,13.0,18.0,2.0,0.0,0.0,0.0,79.0,0.0,128.4,177.7,19.7,0.0,0.0,0.0
1983,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,280933,261.0,12.0,530.0,2005.0,52.0,7.0,54.0,10.0,92.9,4.3,188.7,713.7,18.5,2.5,19.2,3.6
1983,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,99560,69.0,2.0,133.0,622.0,31.0,4.0,22.0,8.0,69.3,2.0,133.6,624.7,31.1,4.0,22.1,8.0
1983,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,37093,8.0,0.0,11.0,44.0,0.0,0.0,2.0,1.0,21.6,0.0,29.7,118.6,0.0,0.0,5.4,2.7
1983,48,95.0,Knox,9,Central,Mostly Urban,24.3,59365,51.0,2.0,65.0,353.0,8.0,2.0,9.0,2.0,85.9,3.4,109.5,594.6,13.5,3.4,15.2,3.4
1983,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,455347,413.0,32.0,730.0,2465.0,69.0,22.0,152.0,28.0,90.7,7.0,160.3,541.3,15.2,4.8,33.4,6.1
1983,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,108926,49.0,4.0,112.0,246.0,14.0,1.0,2.0,4.0,45.0,3.7,102.8,225.8,12.9,0.9,1.8,3.7
1983,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,18212,12.0,0.0,4.0,10.0,1.0,0.0,1.0,0.0,65.9,0.0,22.0,54.9,5.5,0.0,5.5,0.0
1983,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34656,13.0,0.0,50.0,106.0,3.0,3.0,6.0,0.0,37.5,0.0,144.3,305.9,8.7,8.7,17.3,0.0
1983,53,105.0,Livingston,11,Central,Mostly Urban,40.8,40481,9.0,0.0,9.0,28.0,4.0,0.0,1.0,1.0,22.2,0.0,22.2,69.2,9.9,0.0,2.5,2.5
1983,54,107.0,Logan,11,Central,Mostly Urban,39.9,31110,32.0,0.0,24.0,64.0,2.0,1.0,2.0,3.0,102.9,0.0,77.1,205.7,6.4,3.2,6.4,9.6
1983,55,109.0,McDonough,9,Central,Mostly Urban,29.5,37471,31.0,3.0,22.0,116.0,3.0,1.0,1.0,2.0,82.7,8.0,58.7,309.6,8.0,2.7,2.7,5.3
1983,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,151784,96.0,3.0,248.0,617.0,21.0,4.0,15.0,1.0,63.2,2.0,163.4,406.5,13.8,2.6,9.9,0.7
1983,57,113.0,McLean,11,Central,Mostly Urban,16.5,121622,66.0,3.0,166.0,616.0,13.0,6.0,9.0,5.0,54.3,2.5,136.5,506.5,10.7,4.9,7.4,4.1
1983,58,115.0,Macon,6,Central,Mostly Urban,15.3,126932,175.0,46.0,252.0,1010.0,28.0,3.0,72.0,20.0,137.9,36.2,198.5,795.7,22.1,2.4,56.7,15.8
1983,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,49410,15.0,3.0,27.0,60.0,7.0,0.0,1.0,3.0,30.4,6.1,54.6,121.4,14.2,0.0,2.0,6.1
1983,60,119.0,Madison,3,Southern,Mostly Urban,13.3,244885,161.0,11.0,504.0,1545.0,41.0,7.0,54.0,23.0,65.7,4.5,205.8,630.9,16.7,2.9,22.1,9.4
1983,61,121.0,Marion,4,Southern,Mostly Urban,45.1,44419,53.0,0.0,73.0,156.0,7.0,0.0,5.0,2.0,119.3,0.0,164.3,351.2,15.8,0.0,11.3,4.5
1983,62,123.0,Marshall,10,Central,Completely Rural,100.0,14177,8.0,0.0,11.0,19.0,0.0,2.0,0.0,0.0,56.4,0.0,77.6,134.0,0.0,14.1,0.0,0.0
1983,63,125.0,Mason,8,Central,Mostly Rural,77.5,18448,19.0,0.0,38.0,35.0,4.0,0.0,2.0,1.0,103.0,0.0,206.0,189.7,21.7,0.0,10.8,5.4
1983,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14996,18.0,0.0,17.0,48.0,3.0,0.0,1.0,1.0,120.0,0.0,113.4,320.1,20.0,0.0,6.7,6.7
1983,65,129.0,Menard,8,Central,Mostly Rural,75.7,11640,4.0,2.0,7.0,8.0,2.0,1.0,0.0,0.0,34.4,17.2,60.1,68.7,17.2,8.6,0.0,0.0
1983,66,131.0,Mercer,14,Central,Mostly Rural,77.8,19254,8.0,0.0,14.0,14.0,1.0,0.0,4.0,1.0,41.5,0.0,72.7,72.7,5.2,0.0,20.8,5.2
1983,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,20391,5.0,1.0,8.0,9.0,1.0,0.0,0.0,0.0,24.5,4.9,39.2,44.1,4.9,0.0,0.0,0.0
1983,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,32537,0.0,0.0,28.0,40.0,4.0,3.0,1.0,0.0,0.0,0.0,86.1,122.9,12.3,9.2,3.1,0.0
1983,69,137.0,Morgan,7,Central,Mostly Urban,36.2,37307,74.0,1.0,38.0,95.0,0.0,0.0,5.0,1.0,198.4,2.7,101.9,254.6,0.0,0.0,13.4,2.7
1983,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14669,6.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,40.9,0.0,68.2,20.5,6.8,0.0,0.0,0.0
1983,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,46025,12.0,2.0,60.0,92.0,1.0,0.0,0.0,2.0,26.1,4.3,130.4,199.9,2.2,0.0,0.0,4.3
1983,72,143.0,Peoria,10,Central,Mostly Urban,14.6,194712,321.0,17.0,417.0,1621.0,47.0,8.0,88.0,23.0,164.9,8.7,214.2,832.5,24.1,4.1,45.2,11.8
1983,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22176,19.0,3.0,31.0,53.0,1.0,1.0,10.0,0.0,85.7,13.5,139.8,239.0,4.5,4.5,45.1,0.0
1983,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16404,11.0,0.0,9.0,11.0,1.0,0.0,0.0,1.0,67.1,0.0,54.9,67.1,6.1,0.0,0.0,6.1
1983,75,149.0,Pike,8,Central,Mostly Rural,72.3,18932,0.0,0.0,7.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,42.3,10.6,0.0,0.0,0.0
1983,76,151.0,Pope,1,Southern,Completely Rural,100.0,4375,2.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,45.7,0.0,274.3,114.3,0.0,0.0,0.0,0.0
1983,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,8456,53.0,0.0,11.0,24.0,1.0,2.0,11.0,0.0,626.8,0.0,130.1,283.8,11.8,23.7,130.1,0.0
1983,78,155.0,Putnam,10,Central,Completely Rural,100.0,6101,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,65.6,0.0,16.4,16.4,0.0,0.0,0.0,0.0
1983,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,35810,22.0,0.0,13.0,30.0,6.0,4.0,1.0,0.0,61.4,0.0,36.3,83.8,16.8,11.2,2.8,0.0
1983,80,159.0,Richland,2,Southern,Mostly Urban,43.5,18416,10.0,3.0,26.0,63.0,3.0,6.0,0.0,1.0,54.3,16.3,141.2,342.1,16.3,32.6,0.0,5.4
1983,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,164006,172.0,5.0,173.0,942.0,19.0,8.0,24.0,12.0,104.9,3.0,105.5,574.4,11.6,4.9,14.6,7.3
1983,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,265569,546.0,14.0,373.0,1461.0,46.0,36.0,78.0,33.0,205.6,5.3,140.5,550.1,17.3,13.6,29.4,12.4
1983,83,165.0,Saline,1,Southern,Mostly Urban,43.7,29025,17.0,0.0,53.0,47.0,2.0,0.0,2.0,1.0,58.6,0.0,182.6,161.9,6.9,0.0,6.9,3.4
1983,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,175971,88.0,7.0,157.0,672.0,36.0,2.0,28.0,4.0,50.0,4.0,89.2,381.9,20.5,1.1,15.9,2.3
1983,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8149,1.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,12.3,0.0,36.8,147.3,0.0,0.0,0.0,0.0
1983,86,171.0,Scott,7,Central,Completely Rural,100.0,5984,0.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,50.1,83.6,0.0,0.0,0.0,16.7
1983,87,173.0,Shelby,4,Central,Mostly Rural,77.7,23464,1.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,4.3,0.0,17.0,46.9,0.0,0.0,0.0,0.0
1983,88,175.0,Stark,10,Central,Completely Rural,100.0,7160,0.0,0.0,17.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,237.4,265.4,27.9,14.0,0.0,0.0
1983,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,49532,29.0,0.0,37.0,146.0,2.0,0.0,14.0,2.0,58.5,0.0,74.7,294.8,4.0,0.0,28.3,4.0
1983,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,129168,80.0,8.0,160.0,512.0,32.0,2.0,8.0,3.0,61.9,6.2,123.9,396.4,24.8,1.5,6.2,2.3
1983,91,181.0,Union,1,Southern,Mostly Rural,65.9,18277,27.0,0.0,11.0,23.0,2.0,1.0,1.0,0.0,147.7,0.0,60.2,125.8,10.9,5.5,5.5,0.0
1983,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,92758,122.0,3.0,195.0,393.0,11.0,1.0,16.0,10.0,131.5,3.2,210.2,423.7,11.9,1.1,17.2,10.8
1983,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,14021,6.0,1.0,20.0,84.0,4.0,0.0,3.0,0.0,42.8,7.1,142.6,599.1,28.5,0.0,21.4,0.0
1983,94,187.0,Warren,9,Central,Mostly Urban,45.5,21482,7.0,0.0,20.0,62.0,1.0,0.0,2.0,0.0,32.6,0.0,93.1,288.6,4.7,0.0,9.3,0.0
1983,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15438,3.0,0.0,12.0,9.0,1.0,0.0,0.0,0.0,19.4,0.0,77.7,58.3,6.5,0.0,0.0,0.0
1983,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,18794,6.0,0.0,21.0,28.0,3.0,1.0,0.0,0.0,31.9,0.0,111.7,149.0,16.0,5.3,0.0,0.0
1983,97,193.0,White,2,Southern,Mostly Rural,62.0,18168,12.0,1.0,13.0,47.0,8.0,0.0,0.0,0.0,66.1,5.5,71.6,258.7,44.0,0.0,0.0,0.0
1983,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,63443,27.0,3.0,116.0,273.0,4.0,0.0,6.0,1.0,42.6,4.7,182.8,430.3,6.3,0.0,9.5,1.6
1983,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,326758,261.0,24.0,296.0,1098.0,57.0,11.0,59.0,17.0,79.9,7.3,90.6,336.0,17.4,3.4,18.1,5.2
1983,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,58112,85.0,0.0,74.0,134.0,19.0,1.0,8.0,2.0,146.3,0.0,127.3,230.6,32.7,1.7,13.8,3.4
1983,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,248221,305.0,9.0,427.0,2039.0,53.0,13.0,102.0,13.0,122.9,3.6,172.0,821.4,21.4,5.2,41.1,5.2
1983,102,203.0,Woodford,11,Central,Mostly Rural,54.9,33127,4.0,0.0,27.0,20.0,2.0,1.0,0.0,0.0,12.1,0.0,81.5,60.4,6.0,3.0,0.0,0.0
1984,1,1.0,Adams,8,Central,Mostly Urban,32.6,69501,97.0,2.0,78.0,367.0,4.0,2.0,3.0,2.0,139.6,2.9,112.2,528.0,5.8,2.9,4.3,2.9
1984,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,11945,36.0,1.0,24.0,53.0,4.0,0.0,13.0,1.0,301.4,8.4,200.9,443.7,33.5,0.0,108.8,8.4
1984,3,5.0,Bond,3,Southern,Mostly Rural,60.7,15748,1.0,0.0,3.0,7.0,1.0,0.0,2.0,0.0,6.4,0.0,19.1,44.5,6.4,0.0,12.7,0.0
1984,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,29175,12.0,4.0,41.0,134.0,1.0,0.0,3.0,0.0,41.1,13.7,140.5,459.3,3.4,0.0,10.3,0.0
1984,5,9.0,Brown,8,Central,Mostly Urban,41.1,5821,1.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,17.2,0.0,17.2,120.3,0.0,34.4,0.0,0.0
1984,6,11.0,Bureau,13,Central,Mostly Rural,57.4,38058,22.0,2.0,9.0,42.0,8.0,0.0,1.0,0.0,57.8,5.3,23.6,110.4,21.0,0.0,2.6,0.0
1984,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5704,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,17.5,0.0,0.0,0.0,0.0
1984,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,18058,8.0,0.0,15.0,39.0,4.0,0.0,0.0,0.0,44.3,0.0,83.1,216.0,22.2,0.0,0.0,0.0
1984,9,17.0,Cass,8,Central,Mostly Rural,52.1,14434,9.0,0.0,12.0,33.0,3.0,0.0,0.0,0.0,62.4,0.0,83.1,228.6,20.8,0.0,0.0,0.0
1984,10,19.0,Champaign,6,Central,Mostly Urban,12.7,170839,221.0,12.0,163.0,968.0,34.0,8.0,31.0,17.0,129.4,7.0,95.4,566.6,19.9,4.7,18.1,10.0
1984,11,21.0,Christian,4,Central,Mostly Urban,43.5,36161,21.0,0.0,14.0,83.0,4.0,0.0,1.0,0.0,58.1,0.0,38.7,229.5,11.1,0.0,2.8,0.0
1984,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16713,12.0,2.0,21.0,43.0,0.0,0.0,0.0,0.0,71.8,12.0,125.7,257.3,0.0,0.0,0.0,0.0
1984,13,25.0,Clay,4,Southern,Mostly Rural,64.7,15487,7.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,45.2,0.0,64.6,71.0,0.0,0.0,0.0,0.0
1984,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,33935,6.0,2.0,15.0,23.0,7.0,0.0,0.0,1.0,17.7,5.9,44.2,67.8,20.6,0.0,0.0,2.9
1984,15,29.0,Coles,5,Central,Mostly Urban,24.3,52685,26.0,3.0,43.0,170.0,6.0,3.0,1.0,1.0,49.3,5.7,81.6,322.7,11.4,5.7,1.9,1.9
1984,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5220920,8008.0,384.0,9463.0,52688.0,4040.0,1005.0,5520.0,1012.0,153.4,7.4,181.3,1009.2,77.4,19.2,105.7,19.4
1984,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,21079,8.0,0.0,19.0,31.0,1.0,0.0,1.0,0.0,38.0,0.0,90.1,147.1,4.7,0.0,4.7,0.0
1984,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10927,9.0,1.0,11.0,7.0,3.0,0.0,0.0,0.0,82.4,9.2,100.7,64.1,27.5,0.0,0.0,0.0
1984,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,72697,26.0,7.0,103.0,325.0,10.0,1.0,5.0,8.0,35.8,9.6,141.7,447.1,13.8,1.4,6.9,11.0
1984,20,39.0,De Witt,6,Central,Mostly Urban,48.8,17584,12.0,3.0,22.0,48.0,5.0,0.0,3.0,0.0,68.2,17.1,125.1,273.0,28.4,0.0,17.1,0.0
1984,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19590,4.0,0.0,8.0,15.0,2.0,0.0,4.0,1.0,20.4,0.0,40.8,76.6,10.2,0.0,20.4,5.1
1984,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,701251,278.0,19.0,373.0,2117.0,113.0,15.0,60.0,15.0,39.6,2.7,53.2,301.9,16.1,2.1,8.6,2.1
1984,23,45.0,Edgar,5,Central,Mostly Rural,51.8,21251,23.0,0.0,28.0,94.0,3.0,0.0,7.0,1.0,108.2,0.0,131.8,442.3,14.1,0.0,32.9,4.7
1984,24,47.0,Edwards,2,Southern,Completely Rural,100.0,8220,2.0,2.0,5.0,9.0,2.0,0.0,1.0,0.0,24.3,24.3,60.8,109.5,24.3,0.0,12.2,0.0
1984,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,31208,9.0,1.0,14.0,85.0,12.0,0.0,1.0,0.0,28.8,3.2,44.9,272.4,38.5,0.0,3.2,0.0
1984,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22058,4.0,0.0,6.0,31.0,1.0,0.0,0.0,0.0,18.1,0.0,27.2,140.5,4.5,0.0,0.0,0.0
1984,27,53.0,Ford,11,Central,Mostly Urban,41.8,15014,5.0,0.0,4.0,10.0,3.0,0.0,0.0,1.0,33.3,0.0,26.6,66.6,20.0,0.0,0.0,6.7
1984,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,43098,41.0,3.0,79.0,85.0,4.0,0.0,10.0,2.0,95.1,7.0,183.3,197.2,9.3,0.0,23.2,4.6
1984,29,57.0,Fulton,9,Central,Mostly Rural,60.0,41281,15.0,1.0,25.0,88.0,12.0,1.0,2.0,2.0,36.3,2.4,60.6,213.2,29.1,2.4,4.8,4.8
1984,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,7644,3.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,39.2,0.0,39.2,52.3,0.0,13.1,0.0,0.0
1984,31,61.0,Greene,7,Central,Mostly Rural,70.8,15986,2.0,0.0,20.0,21.0,5.0,0.0,0.0,1.0,12.5,0.0,125.1,131.4,31.3,0.0,0.0,6.3
1984,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,30735,11.0,0.0,35.0,60.0,6.0,0.0,5.0,0.0,35.8,0.0,113.9,195.2,19.5,0.0,16.3,0.0
1984,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,9166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,34,67.0,Hancock,9,Central,Mostly Rural,71.0,23247,12.0,1.0,39.0,31.0,7.0,2.0,1.0,1.0,51.6,4.3,167.8,133.4,30.1,8.6,4.3,4.3
1984,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5469,2.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,36.6,0.0,54.9,128.0,0.0,0.0,0.0,18.3
1984,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8799,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,11.4,0.0,56.8,11.4,11.4,0.0,0.0,0.0
1984,37,73.0,Henry,14,Central,Mostly Rural,50.3,55530,8.0,2.0,12.0,89.0,2.0,0.0,1.0,3.0,14.4,3.6,21.6,160.3,3.6,0.0,1.8,5.4
1984,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,32541,7.0,2.0,16.0,23.0,7.0,1.0,0.0,0.0,21.5,6.1,49.2,70.7,21.5,3.1,0.0,0.0
1984,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,61480,58.0,2.0,60.0,558.0,6.0,0.0,11.0,3.0,94.3,3.3,97.6,907.6,9.8,0.0,17.9,4.9
1984,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11289,2.0,0.0,6.0,14.0,2.0,0.0,0.0,0.0,17.7,0.0,53.1,124.0,17.7,0.0,0.0,0.0
1984,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38281,34.0,3.0,61.0,230.0,6.0,3.0,9.0,2.0,88.8,7.8,159.3,600.8,15.7,7.8,23.5,5.2
1984,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20376,5.0,4.0,24.0,77.0,10.0,0.0,0.0,0.0,24.5,19.6,117.8,377.9,49.1,0.0,0.0,0.0
1984,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22944,7.0,1.0,20.0,22.0,1.0,1.0,0.0,2.0,30.5,4.4,87.2,95.9,4.4,4.4,0.0,8.7
1984,44,87.0,Johnson,1,Southern,Completely Rural,100.0,10275,7.0,0.0,14.0,20.0,1.0,2.0,0.0,0.0,68.1,0.0,136.3,194.6,9.7,19.5,0.0,0.0
1984,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,286381,260.0,25.0,375.0,1805.0,66.0,12.0,63.0,16.0,90.8,8.7,130.9,630.3,23.0,4.2,22.0,5.6
1984,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,98513,100.0,1.0,132.0,709.0,28.0,9.0,16.0,6.0,101.5,1.0,134.0,719.7,28.4,9.1,16.2,6.1
1984,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,37261,8.0,0.0,9.0,41.0,2.0,1.0,0.0,0.0,21.5,0.0,24.2,110.0,5.4,2.7,0.0,0.0
1984,48,95.0,Knox,9,Central,Mostly Urban,24.3,58668,38.0,4.0,93.0,356.0,2.0,3.0,5.0,5.0,64.8,6.8,158.5,606.8,3.4,5.1,8.5,8.5
1984,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,457407,355.0,36.0,526.0,2504.0,71.0,8.0,112.0,36.0,77.6,7.9,115.0,547.4,15.5,1.7,24.5,7.9
1984,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,108595,45.0,1.0,73.0,282.0,25.0,1.0,10.0,2.0,41.4,0.9,67.2,259.7,23.0,0.9,9.2,1.8
1984,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,18092,5.0,0.0,2.0,15.0,2.0,0.0,0.0,0.0,27.6,0.0,11.1,82.9,11.1,0.0,0.0,0.0
1984,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34476,14.0,2.0,41.0,85.0,3.0,0.0,0.0,2.0,40.6,5.8,118.9,246.5,8.7,0.0,0.0,5.8
1984,53,105.0,Livingston,11,Central,Mostly Urban,40.8,40495,5.0,3.0,12.0,40.0,3.0,0.0,1.0,1.0,12.3,7.4,29.6,98.8,7.4,0.0,2.5,2.5
1984,54,107.0,Logan,11,Central,Mostly Urban,39.9,30947,17.0,2.0,19.0,40.0,1.0,1.0,1.0,0.0,54.9,6.5,61.4,129.3,3.2,3.2,3.2,0.0
1984,55,109.0,McDonough,9,Central,Mostly Urban,29.5,36601,15.0,1.0,32.0,138.0,5.0,0.0,1.0,2.0,41.0,2.7,87.4,377.0,13.7,0.0,2.7,5.5
1984,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,154773,86.0,10.0,190.0,598.0,27.0,3.0,9.0,1.0,55.6,6.5,122.8,386.4,17.4,1.9,5.8,0.6
1984,57,113.0,McLean,11,Central,Mostly Urban,16.5,122295,64.0,8.0,170.0,688.0,20.0,0.0,12.0,9.0,52.3,6.5,139.0,562.6,16.4,0.0,9.8,7.4
1984,58,115.0,Macon,6,Central,Mostly Urban,15.3,126033,214.0,37.0,295.0,1045.0,31.0,5.0,57.0,16.0,169.8,29.4,234.1,829.1,24.6,4.0,45.2,12.7
1984,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,49274,24.0,4.0,45.0,58.0,11.0,1.0,2.0,0.0,48.7,8.1,91.3,117.7,22.3,2.0,4.1,0.0
1984,60,119.0,Madison,3,Southern,Mostly Urban,13.3,245117,188.0,4.0,361.0,1554.0,52.0,5.0,55.0,22.0,76.7,1.6,147.3,634.0,21.2,2.0,22.4,9.0
1984,61,121.0,Marion,4,Southern,Mostly Urban,45.1,44139,60.0,2.0,36.0,201.0,8.0,3.0,4.0,4.0,135.9,4.5,81.6,455.4,18.1,6.8,9.1,9.1
1984,62,123.0,Marshall,10,Central,Completely Rural,100.0,13805,2.0,0.0,6.0,10.0,0.0,1.0,0.0,0.0,14.5,0.0,43.5,72.4,0.0,7.2,0.0,0.0
1984,63,125.0,Mason,8,Central,Mostly Rural,77.5,17906,4.0,0.0,8.0,20.0,2.0,0.0,0.0,0.0,22.3,0.0,44.7,111.7,11.2,0.0,0.0,0.0
1984,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14951,21.0,0.0,6.0,23.0,1.0,0.0,0.0,1.0,140.5,0.0,40.1,153.8,6.7,0.0,0.0,6.7
1984,65,129.0,Menard,8,Central,Mostly Rural,75.7,11603,7.0,0.0,7.0,11.0,1.0,0.0,0.0,1.0,60.3,0.0,60.3,94.8,8.6,0.0,0.0,8.6
1984,66,131.0,Mercer,14,Central,Mostly Rural,77.8,18977,2.0,0.0,2.0,12.0,0.0,1.0,0.0,1.0,10.5,0.0,10.5,63.2,0.0,5.3,0.0,5.3
1984,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,20605,7.0,2.0,8.0,19.0,3.0,0.0,4.0,0.0,34.0,9.7,38.8,92.2,14.6,0.0,19.4,0.0
1984,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,32023,9.0,0.0,14.0,29.0,3.0,0.0,5.0,0.0,28.1,0.0,43.7,90.6,9.4,0.0,15.6,0.0
1984,69,137.0,Morgan,7,Central,Mostly Urban,36.2,36976,62.0,1.0,69.0,134.0,1.0,2.0,7.0,0.0,167.7,2.7,186.6,362.4,2.7,5.4,18.9,0.0
1984,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14511,2.0,0.0,3.0,13.0,3.0,0.0,1.0,0.0,13.8,0.0,20.7,89.6,20.7,0.0,6.9,0.0
1984,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,45920,16.0,2.0,42.0,73.0,1.0,0.0,9.0,2.0,34.8,4.4,91.5,159.0,2.2,0.0,19.6,4.4
