year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,cannabis_control_act,controlled_substance_act,drug_paraphernalia_control_act,hypodermic_syringes_and_neddles_act,methamphetamine,cannabis_control_act_rate,controlled_substance_act_rate,drug_paraphernalia_control_act_rate,hypodermic_syringes_and_neddles_act_rate,methamphetamine_rate
2000,73,145.0,Perry,20,Southern,Mostly Urban,43.6,23061,50.0,10.0,34.0,1.0,,216.8,43.4,147.4,4.3,
2000,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16371,21.0,3.0,22.0,0.0,,128.3,18.3,134.4,0.0,
2000,75,149.0,Pike,8,Central,Mostly Rural,72.3,17335,55.0,54.0,55.0,0.0,,317.3,311.5,317.3,0.0,
2000,76,151.0,Pope,1,Southern,Completely Rural,100.0,4418,19.0,0.0,15.0,0.0,,430.1,0.0,339.5,0.0,
2000,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7324,9.0,4.0,3.0,0.0,,122.9,54.6,41.0,0.0,
2000,78,155.0,Putnam,10,Central,Completely Rural,100.0,6075,15.0,2.0,13.0,0.0,,246.9,32.9,214.0,0.0,
2000,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33897,78.0,18.0,67.0,2.0,,230.1,53.1,197.7,5.9,
2000,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16242,32.0,53.0,47.0,7.0,,197.0,326.3,289.4,43.1,
2000,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,149143,461.0,204.0,316.0,7.0,,309.1,136.8,211.9,4.7,
2000,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,256208,673.0,276.0,294.0,24.0,,262.7,107.7,114.8,9.4,
2000,83,165.0,Saline,1,Southern,Mostly Urban,43.7,26631,62.0,20.0,36.0,0.0,,232.8,75.1,135.2,0.0,
2000,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,189093,495.0,282.0,215.0,8.0,,261.8,149.1,113.7,4.2,
2000,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7189,64.0,36.0,17.0,0.0,,890.2,500.8,236.5,0.0,
2000,86,171.0,Scott,7,Central,Completely Rural,100.0,5539,5.0,0.0,4.0,0.0,,90.3,0.0,72.2,0.0,
2000,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22831,32.0,19.0,46.0,4.0,,140.2,83.2,201.5,17.5,
2000,88,175.0,Stark,10,Central,Completely Rural,100.0,6320,3.0,1.0,12.0,0.0,,47.5,15.8,189.9,0.0,
2000,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48882,162.0,54.0,133.0,1.0,,331.4,110.5,272.1,2.0,
2000,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,128494,473.0,97.0,446.0,9.0,,368.1,75.5,347.1,7.0,
2000,91,181.0,Union,1,Southern,Mostly Rural,65.9,18256,40.0,15.0,35.0,1.0,,219.1,82.2,191.7,5.5,
2000,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,83796,271.0,177.0,113.0,0.0,,323.4,211.2,134.9,0.0,
2000,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12903,18.0,15.0,58.0,6.0,,139.5,116.3,449.5,46.5,
2000,94,187.0,Warren,9,Central,Mostly Urban,45.5,18683,21.0,25.0,21.0,0.0,,112.4,133.8,112.4,0.0,
2000,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15163,9.0,0.0,4.0,0.0,,59.4,0.0,26.4,0.0,
2000,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17124,33.0,41.0,33.0,5.0,,192.7,239.4,192.7,29.2,
2000,97,193.0,White,2,Southern,Mostly Rural,62.0,15328,101.0,104.0,81.0,33.0,,658.9,678.5,528.4,215.3,
2000,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60631,164.0,39.0,140.0,0.0,,270.5,64.3,230.9,0.0,
2000,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,508038,1437.0,679.0,618.0,13.0,,282.9,133.7,121.6,2.6,
2000,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,61265,45.0,22.0,41.0,0.0,,73.5,35.9,66.9,0.0,
2000,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,278989,821.0,520.0,97.0,8.0,,294.3,186.4,34.8,2.9,
2000,102,203.0,Woodford,11,Central,Mostly Rural,54.9,35484,69.0,8.0,71.0,1.0,,194.5,22.5,200.1,2.8,
2001,1,1.0,Adams,8,Central,Mostly Urban,32.6,68040,158.0,81.0,164.0,2.0,,232.2,119.0,241.0,2.9,
2001,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9443,14.0,6.0,2.0,0.0,,148.3,63.5,21.2,0.0,
2001,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17608,26.0,12.0,28.0,4.0,,147.7,68.2,159.0,22.7,
2001,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,43187,172.0,55.0,114.0,0.0,,398.3,127.4,264.0,0.0,
2001,5,9.0,Brown,8,Central,Mostly Urban,41.1,6935,14.0,4.0,14.0,0.0,,201.9,57.7,201.9,0.0,
2001,6,11.0,Bureau,13,Central,Mostly Rural,57.4,35163,115.0,9.0,70.0,4.0,,327.0,25.6,199.1,11.4,
2001,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5042,10.0,1.0,12.0,0.0,,198.3,19.8,238.0,0.0,
2001,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16441,23.0,13.0,25.0,2.0,,139.9,79.1,152.1,12.2,
2001,9,17.0,Cass,8,Central,Mostly Rural,52.1,13670,18.0,4.0,11.0,0.0,,131.7,29.3,80.5,0.0,
2001,10,19.0,Champaign,6,Central,Mostly Urban,12.7,181346,508.0,226.0,416.0,12.0,,280.1,124.6,229.4,6.6,
2001,11,21.0,Christian,4,Central,Mostly Urban,43.5,35152,63.0,12.0,65.0,5.0,,179.2,34.1,184.9,14.2,
2001,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16873,44.0,24.0,46.0,1.0,,260.8,142.2,272.6,5.9,
2001,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14221,6.0,11.0,20.0,0.0,,42.2,77.4,140.6,0.0,
2001,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,35630,44.0,19.0,34.0,0.0,,123.5,53.3,95.4,0.0,
2001,15,29.0,Coles,5,Central,Mostly Urban,24.3,52309,134.0,94.0,117.0,8.0,,256.2,179.7,223.7,15.3,
2001,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5376559,25608.0,42821.0,3200.0,570.0,,476.3,796.4,59.5,10.6,
2001,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20299,31.0,26.0,34.0,0.0,,152.7,128.1,167.5,0.0,
2001,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11149,14.0,10.0,26.0,0.0,,125.6,89.7,233.2,0.0,
2001,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,90838,241.0,41.0,250.0,1.0,,265.3,45.1,275.2,1.1,
2001,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16726,29.0,7.0,28.0,0.0,,173.4,41.9,167.4,0.0,
2001,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19916,45.0,36.0,54.0,2.0,,225.9,180.8,271.1,10.0,
2001,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,914228,2343.0,651.0,1197.0,61.0,,256.3,71.2,130.9,6.7,
2001,23,45.0,Edgar,5,Central,Mostly Rural,51.8,19560,42.0,44.0,25.0,2.0,,214.7,224.9,127.8,10.2,
2001,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6854,2.0,10.0,7.0,2.0,,29.2,145.9,102.1,29.2,
2001,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34358,62.0,17.0,50.0,0.0,,180.5,49.5,145.5,0.0,
2001,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21512,26.0,23.0,14.0,2.0,,120.9,106.9,65.1,9.3,
2001,27,53.0,Ford,11,Central,Mostly Urban,41.8,14143,29.0,3.0,27.0,0.0,,205.0,21.2,190.9,0.0,
2001,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,38784,76.0,63.0,79.0,4.0,,196.0,162.4,203.7,10.3,
2001,29,57.0,Fulton,9,Central,Mostly Rural,60.0,37847,98.0,21.0,158.0,3.0,,258.9,55.5,417.5,7.9,
2001,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6306,3.0,26.0,10.0,1.0,,47.6,412.3,158.6,15.9,
2001,31,61.0,Greene,7,Central,Mostly Rural,70.8,14592,30.0,8.0,48.0,0.0,,205.6,54.8,328.9,0.0,
2001,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,38195,136.0,35.0,96.0,2.0,,356.1,91.6,251.3,5.2,
2001,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8492,14.0,15.0,10.0,2.0,,164.9,176.6,117.8,23.6,
2001,34,67.0,Hancock,9,Central,Mostly Rural,71.0,19938,21.0,3.0,23.0,0.0,,105.3,15.0,115.4,0.0,
2001,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4762,3.0,7.0,3.0,0.0,,63.0,147.0,63.0,0.0,
2001,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8181,8.0,1.0,3.0,0.0,,97.8,12.2,36.7,0.0,
2001,37,73.0,Henry,14,Central,Mostly Rural,50.3,50561,184.0,32.0,177.0,1.0,,363.9,63.3,350.1,2.0,
2001,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,30938,35.0,14.0,46.0,0.0,,113.1,45.3,148.7,0.0,
2001,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59354,180.0,55.0,134.0,9.0,,303.3,92.7,225.8,15.2,
2001,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10037,15.0,20.0,13.0,0.0,,149.4,199.3,129.5,0.0,
2001,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,40008,118.0,167.0,132.0,13.0,,294.9,417.4,329.9,32.5,
2001,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21708,99.0,25.0,143.0,0.0,,456.1,115.2,658.7,0.0,
2001,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22391,87.0,22.0,58.0,1.0,,388.5,98.3,259.0,4.5,
2001,44,87.0,Johnson,1,Southern,Completely Rural,100.0,13020,51.0,53.0,28.0,1.0,,391.7,407.1,215.1,7.7,
2001,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,423822,986.0,675.0,556.0,14.0,,232.6,159.3,131.2,3.3,
2001,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,104816,340.0,201.0,238.0,3.0,,324.4,191.8,227.1,2.9,
2001,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,58093,154.0,50.0,167.0,1.0,,265.1,86.1,287.5,1.7,
2001,48,95.0,Knox,9,Central,Mostly Urban,24.3,55166,110.0,90.0,122.0,2.0,,199.4,163.1,221.2,3.6,
2001,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,660454,1696.0,828.0,810.0,36.0,,256.8,125.4,122.6,5.5,
2001,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111976,373.0,50.0,317.0,6.0,,333.1,44.7,283.1,5.4,
2001,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,15271,50.0,19.0,43.0,5.0,,327.4,124.4,281.6,32.7,
2001,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35913,136.0,191.0,109.0,2.0,,378.7,531.8,303.5,5.6,
2001,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39634,95.0,22.0,83.0,2.0,,239.7,55.5,209.4,5.0,
2001,54,107.0,Logan,11,Central,Mostly Urban,39.9,30880,106.0,11.0,85.0,0.0,,343.3,35.6,275.3,0.0,
2001,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32800,90.0,37.0,111.0,2.0,,274.4,112.8,338.4,6.1,
2001,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,269976,417.0,161.0,381.0,8.0,,154.5,59.6,141.1,3.0,
2001,57,113.0,McLean,11,Central,Mostly Urban,16.5,152622,467.0,178.0,442.0,11.0,,306.0,116.6,289.6,7.2,
2001,58,115.0,Macon,6,Central,Mostly Urban,15.3,113307,543.0,187.0,226.0,3.0,,479.2,165.0,199.5,2.6,
2001,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48829,69.0,21.0,81.0,2.0,,141.3,43.0,165.9,4.1,
2001,60,119.0,Madison,3,Southern,Mostly Urban,13.3,260460,957.0,864.0,567.0,13.0,,367.4,331.7,217.7,5.0,
2001,61,121.0,Marion,4,Southern,Mostly Urban,45.1,41365,90.0,66.0,99.0,3.0,,217.6,159.6,239.3,7.3,
2001,62,123.0,Marshall,10,Central,Completely Rural,100.0,12920,14.0,1.0,14.0,1.0,,108.4,7.7,108.4,7.7,
2001,63,125.0,Mason,8,Central,Mostly Rural,77.5,15966,11.0,7.0,19.0,0.0,,68.9,43.8,119.0,0.0,
2001,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15022,89.0,39.0,63.0,2.0,,592.5,259.6,419.4,13.3,
2001,65,129.0,Menard,8,Central,Mostly Rural,75.7,12482,14.0,1.0,13.0,0.0,,112.2,8.0,104.1,0.0,
2001,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16898,56.0,20.0,58.0,0.0,,331.4,118.4,343.2,0.0,
2001,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,28373,80.0,36.0,67.0,3.0,,282.0,126.9,236.1,10.6,
2001,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30454,73.0,41.0,67.0,1.0,,239.7,134.6,220.0,3.3,
2001,69,137.0,Morgan,7,Central,Mostly Urban,36.2,36293,101.0,18.0,111.0,0.0,,278.3,49.6,305.8,0.0,
2001,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14274,21.0,6.0,22.0,1.0,,147.1,42.0,154.1,7.0,
2001,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,51620,150.0,38.0,127.0,2.0,,290.6,73.6,246.0,3.9,
2001,72,143.0,Peoria,10,Central,Mostly Urban,14.6,182235,477.0,325.0,206.0,12.0,,261.7,178.3,113.0,6.6,
2001,73,145.0,Perry,20,Southern,Mostly Urban,43.6,23019,45.0,17.0,45.0,0.0,,195.5,73.9,195.5,0.0,
2001,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16324,26.0,6.0,20.0,0.0,,159.3,36.8,122.5,0.0,
2001,75,149.0,Pike,8,Central,Mostly Rural,72.3,17166,30.0,13.0,25.0,1.0,,174.8,75.7,145.6,5.8,
2001,76,151.0,Pope,1,Southern,Completely Rural,100.0,4331,2.0,2.0,0.0,0.0,,46.2,46.2,0.0,0.0,
2001,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7181,3.0,8.0,7.0,0.0,,41.8,111.4,97.5,0.0,
2001,78,155.0,Putnam,10,Central,Completely Rural,100.0,6062,18.0,4.0,14.0,1.0,,296.9,66.0,230.9,16.5,
2001,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,34005,56.0,30.0,68.0,1.0,,164.7,88.2,200.0,2.9,
2001,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16072,23.0,54.0,43.0,5.0,,143.1,336.0,267.5,31.1,
2001,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,148641,481.0,210.0,298.0,4.0,,323.6,141.3,200.5,2.7,
2001,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,255922,629.0,275.0,304.0,13.0,,245.8,107.5,118.8,5.1,
2001,83,165.0,Saline,1,Southern,Mostly Urban,43.7,26370,59.0,41.0,38.0,4.0,,223.7,155.5,144.1,15.2,
2001,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,190303,201.0,75.0,133.0,9.0,,105.6,39.4,69.9,4.7,
2001,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7031,13.0,6.0,17.0,0.0,,184.9,85.3,241.8,0.0,
2001,86,171.0,Scott,7,Central,Completely Rural,100.0,5511,2.0,1.0,2.0,0.0,,36.3,18.1,36.3,0.0,
2001,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22613,82.0,45.0,93.0,0.0,,362.6,199.0,411.3,0.0,
2001,88,175.0,Stark,10,Central,Completely Rural,100.0,6302,6.0,0.0,10.0,0.0,,95.2,0.0,158.7,0.0,
2001,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48443,127.0,41.0,104.0,1.0,,262.2,84.6,214.7,2.1,
2001,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,128132,451.0,184.0,532.0,22.0,,352.0,143.6,415.2,17.2,
2001,91,181.0,Union,1,Southern,Mostly Rural,65.9,18121,16.0,18.0,14.0,1.0,,88.3,99.3,77.3,5.5,
2001,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,83447,261.0,264.0,124.0,4.0,,312.8,316.4,148.6,4.8,
2001,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12758,76.0,39.0,92.0,7.0,,595.7,305.7,721.1,54.9,
2001,94,187.0,Warren,9,Central,Mostly Urban,45.5,18446,81.0,9.0,59.0,0.0,,439.1,48.8,319.9,0.0,
2001,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15236,18.0,3.0,18.0,0.0,,118.1,19.7,118.1,0.0,
2001,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17026,47.0,78.0,58.0,8.0,,276.0,458.1,340.7,47.0,
2001,97,193.0,White,2,Southern,Mostly Rural,62.0,15264,89.0,127.0,105.0,33.0,,583.1,832.0,687.9,216.2,
2001,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60557,151.0,49.0,118.0,0.0,,249.4,80.9,194.9,0.0,
2001,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,531215,1532.0,627.0,677.0,29.0,,288.4,118.0,127.4,5.5,
2001,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,61736,48.0,35.0,42.0,0.0,,77.8,56.7,68.0,0.0,
2001,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,280805,846.0,474.0,31.0,7.0,,301.3,168.8,11.0,2.5,
2001,102,203.0,Woodford,11,Central,Mostly Rural,54.9,35557,60.0,4.0,55.0,1.0,,168.7,11.2,154.7,2.8,
2002,1,1.0,Adams,8,Central,Mostly Urban,32.6,67765,127.0,118.0,156.0,4.0,,187.4,174.1,230.2,5.9,
2002,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9398,5.0,1.0,0.0,0.0,,53.2,10.6,0.0,0.0,
2002,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17794,21.0,4.0,25.0,0.0,,118.0,22.5,140.5,0.0,
2002,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,44508,158.0,64.0,103.0,2.0,,355.0,143.8,231.4,4.5,
2002,5,9.0,Brown,8,Central,Mostly Urban,41.1,6831,17.0,5.0,9.0,0.0,,248.9,73.2,131.8,0.0,
2002,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34995,111.0,21.0,106.0,2.0,,317.2,60.0,302.9,5.7,
2002,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4974,5.0,1.0,6.0,0.0,,100.5,20.1,120.6,0.0,
2002,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16365,27.0,17.0,27.0,1.0,,165.0,103.9,165.0,6.1,
2002,9,17.0,Cass,8,Central,Mostly Rural,52.1,13531,30.0,18.0,21.0,0.0,,221.7,133.0,155.2,0.0,
2002,10,19.0,Champaign,6,Central,Mostly Urban,12.7,183102,447.0,338.0,241.0,8.0,,244.1,184.6,131.6,4.4,
2002,11,21.0,Christian,4,Central,Mostly Urban,43.5,35022,81.0,59.0,95.0,23.0,,231.3,168.5,271.3,65.7,
2002,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16904,71.0,56.0,8.0,3.0,,420.0,331.3,47.3,17.7,
2002,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14147,5.0,12.0,6.0,0.0,,35.3,84.8,42.4,0.0,
2002,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,35719,31.0,22.0,25.0,1.0,,86.8,61.6,70.0,2.8,
2002,15,29.0,Coles,5,Central,Mostly Urban,24.3,52013,222.0,145.0,103.0,13.0,,426.8,278.8,198.0,25.0,
2002,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5355574,25776.0,37450.0,2776.0,405.0,,481.3,699.3,51.8,7.6,
2002,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20086,27.0,37.0,30.0,6.0,,134.4,184.2,149.4,29.9,
2002,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11051,21.0,21.0,43.0,4.0,,190.0,190.0,389.1,36.2,
2002,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,92449,287.0,42.0,171.0,6.0,,310.4,45.4,185.0,6.5,
2002,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16546,28.0,6.0,19.0,0.0,,169.2,36.3,114.8,0.0,
2002,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19825,30.0,11.0,27.0,0.0,,151.3,55.5,136.2,0.0,
2002,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,918864,1852.0,620.0,1239.0,85.0,,201.6,67.5,134.8,9.3,
2002,23,45.0,Edgar,5,Central,Mostly Rural,51.8,19339,43.0,64.0,22.0,4.0,,222.3,330.9,113.8,20.7,
2002,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6799,6.0,18.0,7.0,3.0,,88.2,264.7,103.0,44.1,
2002,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34309,69.0,15.0,53.0,7.0,,201.1,43.7,154.5,20.4,
2002,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21490,33.0,17.0,7.0,0.0,,153.6,79.1,32.6,0.0,
2002,27,53.0,Ford,11,Central,Mostly Urban,41.8,14087,11.0,1.0,15.0,0.0,,78.1,7.1,106.5,0.0,
2002,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,38842,59.0,68.0,43.0,1.0,,151.9,175.1,110.7,2.6,
2002,29,57.0,Fulton,9,Central,Mostly Rural,60.0,37488,94.0,26.0,124.0,1.0,,250.7,69.4,330.8,2.7,
2002,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6175,5.0,22.0,1.0,2.0,,81.0,356.3,16.2,32.4,
2002,31,61.0,Greene,7,Central,Mostly Rural,70.8,14588,25.0,1.0,34.0,1.0,,171.4,6.9,233.1,6.9,
2002,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,38624,135.0,37.0,110.0,1.0,,349.5,95.8,284.8,2.6,
2002,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8370,9.0,22.0,10.0,4.0,,107.5,262.8,119.5,47.8,
2002,34,67.0,Hancock,9,Central,Mostly Rural,71.0,19590,47.0,27.0,35.0,3.0,,239.9,137.8,178.7,15.3,
2002,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4701,4.0,4.0,3.0,0.0,,85.1,85.1,63.8,0.0,
2002,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8103,1.0,1.0,2.0,2.0,,12.3,12.3,24.7,24.7,
2002,37,73.0,Henry,14,Central,Mostly Rural,50.3,50166,213.0,47.0,200.0,0.0,,424.6,93.7,398.7,0.0,
2002,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,30698,34.0,15.0,26.0,0.0,,110.8,48.9,84.7,0.0,
2002,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,58577,229.0,77.0,134.0,4.0,,390.9,131.5,228.8,6.8,
2002,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9972,23.0,31.0,7.0,8.0,,230.6,310.9,70.2,80.2,
2002,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,40028,114.0,187.0,148.0,22.0,,284.8,467.2,369.7,55.0,
2002,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21898,77.0,33.0,84.0,2.0,,351.6,150.7,383.6,9.1,
2002,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22305,70.0,37.0,53.0,1.0,,313.8,165.9,237.6,4.5,
2002,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12715,28.0,16.0,19.0,0.0,,220.2,125.8,149.4,0.0,
2002,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,440157,952.0,650.0,554.0,12.0,,216.3,147.7,125.9,2.7,
2002,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,105416,302.0,232.0,52.0,3.0,,286.5,220.1,49.3,2.8,
2002,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,61755,122.0,46.0,118.0,3.0,,197.6,74.5,191.1,4.9,
2002,48,95.0,Knox,9,Central,Mostly Urban,24.3,54650,116.0,155.0,101.0,1.0,,212.3,283.6,184.8,1.8,
2002,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,671443,1701.0,769.0,780.0,27.0,,253.3,114.5,116.2,4.0,
2002,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111504,337.0,54.0,146.0,4.0,,302.2,48.4,130.9,3.6,
2002,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16042,34.0,46.0,38.0,5.0,,211.9,286.7,236.9,31.2,
2002,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35477,107.0,65.0,38.0,5.0,,301.6,183.2,107.1,14.1,
2002,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39111,105.0,29.0,57.0,5.0,,268.5,74.1,145.7,12.8,
2002,54,107.0,Logan,11,Central,Mostly Urban,39.9,30713,101.0,48.0,81.0,5.0,,328.9,156.3,263.7,16.3,
2002,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32813,98.0,48.0,95.0,0.0,,298.7,146.3,289.5,0.0,
2002,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,278222,407.0,170.0,399.0,9.0,,146.3,61.1,143.4,3.2,
2002,57,113.0,McLean,11,Central,Mostly Urban,16.5,155630,440.0,274.0,384.0,11.0,,282.7,176.1,246.7,7.1,
2002,58,115.0,Macon,6,Central,Mostly Urban,15.3,111980,374.0,168.0,86.0,4.0,,334.0,150.0,76.8,3.6,
2002,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48769,45.0,45.0,57.0,1.0,,92.3,92.3,116.9,2.1,
2002,60,119.0,Madison,3,Southern,Mostly Urban,13.3,261346,707.0,580.0,519.0,19.0,,270.5,221.9,198.6,7.3,
2002,61,121.0,Marion,4,Southern,Mostly Urban,45.1,40893,66.0,80.0,65.0,10.0,,161.4,195.6,159.0,24.5,
2002,62,123.0,Marshall,10,Central,Completely Rural,100.0,12941,20.0,5.0,6.0,0.0,,154.5,38.6,46.4,0.0,
2002,63,125.0,Mason,8,Central,Mostly Rural,77.5,15851,13.0,5.0,4.0,0.0,,82.0,31.5,25.2,0.0,
2002,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15103,43.0,33.0,29.0,1.0,,284.7,218.5,192.0,6.6,
2002,65,129.0,Menard,8,Central,Mostly Rural,75.7,12473,12.0,27.0,9.0,6.0,,96.2,216.5,72.2,48.1,
2002,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16872,54.0,15.0,46.0,0.0,,320.1,88.9,272.6,0.0,
2002,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,29195,95.0,29.0,66.0,2.0,,325.4,99.3,226.1,6.9,
2002,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30440,88.0,42.0,72.0,0.0,,289.1,138.0,236.5,0.0,
